inst#,actual,predicted,error,distribution,,,
587,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
588,1:negative,1:negative,,*1,0,0,0
589,1:negative,1:negative,,*1,0,0,0
590,1:negative,1:negative,,*1,0,0,0
591,1:negative,1:negative,,*1,0,0,0
592,1:negative,1:negative,,*1,0,0,0
593,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
594,1:negative,1:negative,,*1,0,0,0
595,1:negative,1:negative,,*1,0,0,0
596,1:negative,1:negative,,*1,0,0,0
597,1:negative,1:negative,,*1,0,0,0
598,1:negative,1:negative,,*1,0,0,0
599,1:negative,1:negative,,*1,0,0,0
600,1:negative,1:negative,,*1,0,0,0
601,1:negative,1:negative,,*1,0,0,0
602,1:negative,1:negative,,*1,0,0,0
603,1:negative,1:negative,,*1,0,0,0
604,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.046,*0.954,0,0
605,1:negative,1:negative,,*1,0,0,0
606,1:negative,1:negative,,*1,0,0,0
607,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
608,1:negative,1:negative,,*1,0,0,0
609,1:negative,1:negative,,*1,0,0,0
610,1:negative,1:negative,,*1,0,0,0
611,1:negative,1:negative,,*1,0,0,0
612,1:negative,1:negative,,*0.997,0,0,0.003
613,1:negative,1:negative,,*1,0,0,0
614,1:negative,1:negative,,*1,0,0,0
615,1:negative,1:negative,,*1,0,0,0
616,1:negative,1:negative,,*1,0,0,0
617,1:negative,1:negative,,*1,0,0,0
618,1:negative,1:negative,,*1,0,0,0
619,1:negative,1:negative,,*1,0,0,0
620,1:negative,1:negative,,*1,0,0,0
621,1:negative,1:negative,,*1,0,0,0
622,1:negative,1:negative,,*1,0,0,0
623,1:negative,1:negative,,*0.997,0,0,0.003
624,1:negative,1:negative,,*1,0,0,0
625,1:negative,1:negative,,*1,0,0,0
626,1:negative,1:negative,,*1,0,0,0
627,1:negative,1:negative,,*1,0,0,0
628,1:negative,1:negative,,*1,0,0,0
629,1:negative,1:negative,,*1,0,0,0
630,1:negative,1:negative,,*1,0,0,0
631,1:negative,1:negative,,*1,0,0,0
632,1:negative,1:negative,,*1,0,0,0
633,1:negative,1:negative,,*0.997,0,0,0.003
634,1:negative,1:negative,,*1,0,0,0
635,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
636,1:negative,1:negative,,*0.997,0,0,0.003
637,1:negative,1:negative,,*1,0,0,0
638,1:negative,1:negative,,*1,0,0,0
639,1:negative,1:negative,,*1,0,0,0
640,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
641,1:negative,1:negative,,*1,0,0,0
642,1:negative,1:negative,,*1,0,0,0
643,1:negative,1:negative,,*1,0,0,0
644,1:negative,1:negative,,*1,0,0,0
645,1:negative,1:negative,,*1,0,0,0
646,1:negative,1:negative,,*1,0,0,0
647,1:negative,1:negative,,*1,0,0,0
648,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
649,1:negative,1:negative,,*1,0,0,0
650,1:negative,1:negative,,*1,0,0,0
651,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
652,1:negative,1:negative,,*1,0,0,0
653,1:negative,1:negative,,*1,0,0,0
654,1:negative,1:negative,,*1,0,0,0
655,1:negative,1:negative,,*1,0,0,0
656,1:negative,1:negative,,*1,0,0,0
657,1:negative,1:negative,,*1,0,0,0
658,1:negative,1:negative,,*0.784,0.216,0,0
659,1:negative,1:negative,,*1,0,0,0
660,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
661,1:negative,1:negative,,*1,0,0,0
662,1:negative,1:negative,,*1,0,0,0
663,1:negative,1:negative,,*1,0,0,0
664,1:negative,1:negative,,*1,0,0,0
665,1:negative,1:negative,,*1,0,0,0
666,1:negative,1:negative,,*1,0,0,0
667,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.046,*0.954,0,0
668,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
669,1:negative,1:negative,,*1,0,0,0
670,1:negative,1:negative,,*1,0,0,0
671,1:negative,1:negative,,*1,0,0,0
672,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
673,1:negative,1:negative,,*1,0,0,0
674,1:negative,1:negative,,*1,0,0,0
675,1:negative,1:negative,,*1,0,0,0
676,1:negative,1:negative,,*1,0,0,0
677,1:negative,1:negative,,*1,0,0,0
678,1:negative,1:negative,,*1,0,0,0
679,1:negative,1:negative,,*1,0,0,0
680,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
681,1:negative,1:negative,,*1,0,0,0
682,1:negative,1:negative,,*1,0,0,0
683,1:negative,1:negative,,*1,0,0,0
684,1:negative,1:negative,,*1,0,0,0
685,1:negative,1:negative,,*1,0,0,0
686,1:negative,1:negative,,*0.997,0,0,0.003
687,1:negative,1:negative,,*1,0,0,0
688,1:negative,1:negative,,*1,0,0,0
689,1:negative,1:negative,,*1,0,0,0
690,1:negative,1:negative,,*1,0,0,0
691,1:negative,1:negative,,*1,0,0,0
692,1:negative,1:negative,,*1,0,0,0
693,1:negative,1:negative,,*1,0,0,0
694,1:negative,1:negative,,*1,0,0,0
695,1:negative,1:negative,,*1,0,0,0
696,1:negative,1:negative,,*1,0,0,0
697,1:negative,1:negative,,*1,0,0,0
698,1:negative,1:negative,,*1,0,0,0
699,1:negative,1:negative,,*1,0,0,0
700,1:negative,1:negative,,*1,0,0,0
701,1:negative,1:negative,,*1,0,0,0
702,1:negative,1:negative,,*1,0,0,0
703,1:negative,1:negative,,*1,0,0,0
704,1:negative,1:negative,,*1,0,0,0
705,1:negative,1:negative,,*1,0,0,0
706,1:negative,1:negative,,*1,0,0,0
707,1:negative,1:negative,,*1,0,0,0
708,1:negative,1:negative,,*1,0,0,0
709,1:negative,1:negative,,*1,0,0,0
710,1:negative,1:negative,,*1,0,0,0
711,1:negative,1:negative,,*0.997,0,0,0.003
712,1:negative,1:negative,,*1,0,0,0
713,1:negative,1:negative,,*1,0,0,0
714,1:negative,1:negative,,*1,0,0,0
715,1:negative,1:negative,,*1,0,0,0
716,1:negative,1:negative,,*0.997,0,0,0.003
717,1:negative,1:negative,,*1,0,0,0
718,1:negative,1:negative,,*1,0,0,0
719,1:negative,1:negative,,*1,0,0,0
720,1:negative,1:negative,,*1,0,0,0
721,1:negative,1:negative,,*1,0,0,0
722,1:negative,1:negative,,*1,0,0,0
723,1:negative,1:negative,,*1,0,0,0
724,1:negative,1:negative,,*1,0,0,0
725,1:negative,1:negative,,*1,0,0,0
726,1:negative,1:negative,,*1,0,0,0
727,1:negative,1:negative,,*0.997,0,0,0.003
728,1:negative,1:negative,,*1,0,0,0
729,1:negative,1:negative,,*1,0,0,0
730,1:negative,1:negative,,*1,0,0,0
731,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
732,1:negative,1:negative,,*1,0,0,0
733,1:negative,1:negative,,*1,0,0,0
734,1:negative,1:negative,,*1,0,0,0
735,1:negative,1:negative,,*1,0,0,0
736,1:negative,1:negative,,*1,0,0,0
737,1:negative,1:negative,,*1,0,0,0
738,1:negative,1:negative,,*1,0,0,0
739,1:negative,1:negative,,*1,0,0,0
740,1:negative,1:negative,,*1,0,0,0
741,1:negative,1:negative,,*1,0,0,0
742,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
743,1:negative,1:negative,,*1,0,0,0
744,1:negative,1:negative,,*1,0,0,0
745,1:negative,1:negative,,*1,0,0,0
746,1:negative,1:negative,,*1,0,0,0
747,1:negative,1:negative,,*1,0,0,0
748,1:negative,1:negative,,*1,0,0,0
749,1:negative,1:negative,,*1,0,0,0
750,1:negative,1:negative,,*1,0,0,0
751,1:negative,1:negative,,*1,0,0,0
752,1:negative,1:negative,,*1,0,0,0
753,1:negative,1:negative,,*1,0,0,0
754,1:negative,1:negative,,*1,0,0,0
755,1:negative,1:negative,,*1,0,0,0
756,1:negative,1:negative,,*0.997,0,0,0.003
757,1:negative,1:negative,,*1,0,0,0
758,1:negative,1:negative,,*1,0,0,0
759,1:negative,1:negative,,*1,0,0,0
760,1:negative,1:negative,,*1,0,0,0
761,1:negative,1:negative,,*1,0,0,0
762,1:negative,1:negative,,*1,0,0,0
763,1:negative,1:negative,,*1,0,0,0
764,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.046,*0.954,0,0
765,1:negative,1:negative,,*0.997,0,0,0.003
766,1:negative,1:negative,,*0.996,0,0,0.004
767,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
768,1:negative,1:negative,,*1,0,0,0
769,1:negative,1:negative,,*1,0,0,0
770,1:negative,1:negative,,*1,0,0,0
771,1:negative,1:negative,,*1,0,0,0
772,1:negative,1:negative,,*1,0,0,0
773,1:negative,1:negative,,*1,0,0,0
774,1:negative,1:negative,,*1,0,0,0
775,1:negative,1:negative,,*1,0,0,0
776,1:negative,1:negative,,*1,0,0,0
777,1:negative,1:negative,,*1,0,0,0
778,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
779,1:negative,1:negative,,*1,0,0,0
780,1:negative,1:negative,,*1,0,0,0
781,1:negative,1:negative,,*1,0,0,0
782,1:negative,1:negative,,*1,0,0,0
783,1:negative,1:negative,,*1,0,0,0
784,1:negative,1:negative,,*1,0,0,0
785,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
786,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
787,1:negative,1:negative,,*1,0,0,0
788,1:negative,1:negative,,*1,0,0,0
789,1:negative,1:negative,,*1,0,0,0
790,1:negative,1:negative,,*1,0,0,0
791,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
792,1:negative,1:negative,,*1,0,0,0
793,1:negative,1:negative,,*0.997,0,0,0.003
794,1:negative,1:negative,,*1,0,0,0
795,1:negative,1:negative,,*1,0,0,0
796,1:negative,1:negative,,*1,0,0,0
797,1:negative,1:negative,,*1,0,0,0
798,1:negative,1:negative,,*1,0,0,0
799,1:negative,1:negative,,*1,0,0,0
800,1:negative,1:negative,,*1,0,0,0
801,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
802,1:negative,1:negative,,*1,0,0,0
803,1:negative,1:negative,,*1,0,0,0
804,1:negative,1:negative,,*1,0,0,0
805,1:negative,1:negative,,*1,0,0,0
806,1:negative,1:negative,,*1,0,0,0
807,1:negative,1:negative,,*1,0,0,0
808,1:negative,1:negative,,*1,0,0,0
809,1:negative,1:negative,,*1,0,0,0
810,1:negative,1:negative,,*1,0,0,0
811,1:negative,1:negative,,*1,0,0,0
812,1:negative,1:negative,,*1,0,0,0
813,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
814,1:negative,1:negative,,*1,0,0,0
815,1:negative,1:negative,,*1,0,0,0
816,1:negative,1:negative,,*1,0,0,0
817,1:negative,1:negative,,*1,0,0,0
818,1:negative,1:negative,,*1,0,0,0
819,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
820,1:negative,1:negative,,*1,0,0,0
821,1:negative,1:negative,,*0.997,0,0,0.003
822,1:negative,1:negative,,*1,0,0,0
823,1:negative,1:negative,,*1,0,0,0
824,1:negative,1:negative,,*1,0,0,0
825,1:negative,1:negative,,*1,0,0,0
826,1:negative,1:negative,,*1,0,0,0
827,1:negative,1:negative,,*1,0,0,0
828,1:negative,1:negative,,*1,0,0,0
829,1:negative,1:negative,,*1,0,0,0
830,1:negative,1:negative,,*1,0,0,0
831,1:negative,1:negative,,*1,0,0,0
832,1:negative,1:negative,,*1,0,0,0
833,1:negative,1:negative,,*1,0,0,0
834,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
835,1:negative,1:negative,,*1,0,0,0
836,1:negative,1:negative,,*1,0,0,0
837,1:negative,1:negative,,*1,0,0,0
838,1:negative,1:negative,,*1,0,0,0
839,1:negative,1:negative,,*1,0,0,0
840,1:negative,1:negative,,*1,0,0,0
841,1:negative,1:negative,,*1,0,0,0
842,1:negative,1:negative,,*1,0,0,0
843,1:negative,1:negative,,*1,0,0,0
844,1:negative,1:negative,,*1,0,0,0
845,1:negative,1:negative,,*1,0,0,0
846,1:negative,1:negative,,*1,0,0,0
847,1:negative,1:negative,,*1,0,0,0
848,1:negative,1:negative,,*1,0,0,0
849,1:negative,1:negative,,*1,0,0,0
850,1:negative,1:negative,,*1,0,0,0
851,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
852,1:negative,1:negative,,*1,0,0,0
853,1:negative,1:negative,,*1,0,0,0
854,1:negative,1:negative,,*1,0,0,0
855,1:negative,1:negative,,*1,0,0,0
856,1:negative,1:negative,,*0.997,0,0,0.003
857,1:negative,1:negative,,*1,0,0,0
858,1:negative,1:negative,,*1,0,0,0
859,1:negative,1:negative,,*1,0,0,0
860,1:negative,1:negative,,*1,0,0,0
861,1:negative,1:negative,,*1,0,0,0
862,1:negative,1:negative,,*1,0,0,0
863,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
864,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
865,1:negative,1:negative,,*1,0,0,0
866,1:negative,1:negative,,*1,0,0,0
867,1:negative,1:negative,,*1,0,0,0
868,2:compensated_hypothyroid,2:compensated_hypothyroid,,0,*0.836,0.164,0
869,1:negative,1:negative,,*1,0,0,0
870,1:negative,1:negative,,*1,0,0,0
871,1:negative,1:negative,,*1,0,0,0
872,1:negative,1:negative,,*1,0,0,0
873,1:negative,1:negative,,*1,0,0,0
874,1:negative,1:negative,,*1,0,0,0
875,1:negative,1:negative,,*1,0,0,0
876,1:negative,1:negative,,*1,0,0,0
877,1:negative,1:negative,,*1,0,0,0
878,1:negative,1:negative,,*1,0,0,0
879,1:negative,1:negative,,*1,0,0,0
880,1:negative,1:negative,,*1,0,0,0
881,1:negative,1:negative,,*1,0,0,0
882,1:negative,1:negative,,*1,0,0,0
883,1:negative,1:negative,,*1,0,0,0
884,1:negative,1:negative,,*1,0,0,0
885,1:negative,1:negative,,*1,0,0,0
886,1:negative,1:negative,,*1,0,0,0
887,1:negative,1:negative,,*1,0,0,0
888,1:negative,1:negative,,*1,0,0,0
889,1:negative,1:negative,,*1,0,0,0
890,1:negative,1:negative,,*1,0,0,0
891,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
892,1:negative,1:negative,,*1,0,0,0
893,1:negative,1:negative,,*1,0,0,0
894,1:negative,1:negative,,*1,0,0,0
895,1:negative,1:negative,,*1,0,0,0
896,1:negative,1:negative,,*1,0,0,0
897,1:negative,1:negative,,*1,0,0,0
898,1:negative,1:negative,,*1,0,0,0
899,1:negative,1:negative,,*1,0,0,0
900,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
901,1:negative,1:negative,,*1,0,0,0
902,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
903,1:negative,1:negative,,*1,0,0,0
904,1:negative,1:negative,,*1,0,0,0
905,1:negative,1:negative,,*1,0,0,0
906,1:negative,1:negative,,*1,0,0,0
907,1:negative,1:negative,,*1,0,0,0
908,1:negative,1:negative,,*1,0,0,0
909,1:negative,1:negative,,*1,0,0,0
910,1:negative,1:negative,,*1,0,0,0
911,1:negative,1:negative,,*1,0,0,0
912,1:negative,1:negative,,*1,0,0,0
913,1:negative,1:negative,,*1,0,0,0
914,1:negative,1:negative,,*1,0,0,0
915,1:negative,1:negative,,*1,0,0,0
916,1:negative,1:negative,,*1,0,0,0
917,1:negative,1:negative,,*1,0,0,0
918,1:negative,1:negative,,*1,0,0,0
919,1:negative,1:negative,,*1,0,0,0
920,1:negative,1:negative,,*1,0,0,0
921,1:negative,1:negative,,*1,0,0,0
922,1:negative,1:negative,,*1,0,0,0
923,1:negative,1:negative,,*1,0,0,0
924,1:negative,1:negative,,*1,0,0,0
925,1:negative,1:negative,,*1,0,0,0
926,1:negative,1:negative,,*0.997,0,0,0.003
927,1:negative,1:negative,,*1,0,0,0
928,1:negative,1:negative,,*1,0,0,0
929,1:negative,1:negative,,*1,0,0,0
930,1:negative,1:negative,,*0.997,0,0,0.003
931,1:negative,1:negative,,*1,0,0,0
932,1:negative,1:negative,,*1,0,0,0
933,1:negative,1:negative,,*1,0,0,0
934,1:negative,1:negative,,*1,0,0,0
935,1:negative,1:negative,,*1,0,0,0
936,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
937,1:negative,1:negative,,*1,0,0,0
938,1:negative,1:negative,,*1,0,0,0
939,1:negative,1:negative,,*1,0,0,0
940,1:negative,1:negative,,*1,0,0,0
941,1:negative,1:negative,,*1,0,0,0
942,1:negative,1:negative,,*1,0,0,0
943,1:negative,1:negative,,*1,0,0,0
944,1:negative,1:negative,,*1,0,0,0
945,3:primary_hypothyroid,3:primary_hypothyroid,,0,0,*1,0
946,1:negative,1:negative,,*1,0,0,0
947,1:negative,1:negative,,*1,0,0,0
948,1:negative,1:negative,,*1,0,0,0
949,1:negative,1:negative,,*1,0,0,0
950,1:negative,1:negative,,*1,0,0,0
951,1:negative,1:negative,,*1,0,0,0
952,1:negative,1:negative,,*1,0,0,0
953,1:negative,1:negative,,*0.997,0,0,0.003
954,1:negative,1:negative,,*1,0,0,0
955,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
956,1:negative,1:negative,,*1,0,0,0
957,1:negative,1:negative,,*1,0,0,0
958,1:negative,1:negative,,*0.997,0,0,0.003
959,1:negative,1:negative,,*1,0,0,0
960,1:negative,1:negative,,*1,0,0,0
961,1:negative,1:negative,,*1,0,0,0
962,1:negative,1:negative,,*1,0,0,0
963,1:negative,1:negative,,*1,0,0,0
964,1:negative,1:negative,,*1,0,0,0
965,1:negative,1:negative,,*1,0,0,0
966,1:negative,1:negative,,*1,0,0,0
967,1:negative,1:negative,,*1,0,0,0
968,1:negative,1:negative,,*0.997,0,0,0.003
969,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
970,1:negative,1:negative,,*1,0,0,0
971,1:negative,1:negative,,*1,0,0,0
972,1:negative,1:negative,,*1,0,0,0
973,1:negative,1:negative,,*1,0,0,0
974,1:negative,1:negative,,*1,0,0,0
975,1:negative,1:negative,,*1,0,0,0
976,1:negative,1:negative,,*1,0,0,0
977,1:negative,1:negative,,*1,0,0,0
978,1:negative,1:negative,,*1,0,0,0
979,1:negative,1:negative,,*1,0,0,0
980,1:negative,1:negative,,*1,0,0,0
981,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
982,1:negative,1:negative,,*1,0,0,0
983,1:negative,1:negative,,*1,0,0,0
984,1:negative,1:negative,,*1,0,0,0
985,1:negative,1:negative,,*1,0,0,0
986,1:negative,1:negative,,*1,0,0,0
987,1:negative,1:negative,,*1,0,0,0
988,1:negative,1:negative,,*1,0,0,0
989,1:negative,1:negative,,*1,0,0,0
990,1:negative,1:negative,,*1,0,0,0
991,1:negative,1:negative,,*1,0,0,0
992,1:negative,1:negative,,*1,0,0,0
993,1:negative,1:negative,,*1,0,0,0
994,1:negative,1:negative,,*1,0,0,0
995,1:negative,1:negative,,*1,0,0,0
996,1:negative,1:negative,,*1,0,0,0
997,1:negative,1:negative,,*1,0,0,0
998,1:negative,1:negative,,*1,0,0,0
999,1:negative,1:negative,,*1,0,0,0
1000,1:negative,1:negative,,*1,0,0,0
1001,1:negative,1:negative,,*1,0,0,0
1002,1:negative,1:negative,,*1,0,0,0
1003,1:negative,1:negative,,*1,0,0,0
1004,1:negative,1:negative,,*1,0,0,0
1005,1:negative,1:negative,,*1,0,0,0
1006,1:negative,1:negative,,*1,0,0,0
1007,1:negative,1:negative,,*0.997,0,0,0.003
1008,1:negative,1:negative,,*1,0,0,0
1009,1:negative,1:negative,,*1,0,0,0
1010,1:negative,1:negative,,*1,0,0,0
1011,1:negative,1:negative,,*1,0,0,0
1012,1:negative,1:negative,,*1,0,0,0
1013,1:negative,1:negative,,*0.997,0,0,0.003
1014,1:negative,1:negative,,*1,0,0,0
1015,1:negative,1:negative,,*1,0,0,0
1016,1:negative,1:negative,,*1,0,0,0
1017,1:negative,1:negative,,*0.997,0,0,0.003
1018,1:negative,1:negative,,*0.997,0,0,0.003
1019,1:negative,1:negative,,*1,0,0,0
1020,1:negative,1:negative,,*1,0,0,0
1021,1:negative,1:negative,,*1,0,0,0
1022,1:negative,1:negative,,*1,0,0,0
1023,1:negative,1:negative,,*1,0,0,0
1024,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1025,1:negative,1:negative,,*1,0,0,0
1026,1:negative,1:negative,,*1,0,0,0
1027,1:negative,1:negative,,*1,0,0,0
1028,1:negative,1:negative,,*1,0,0,0
1029,1:negative,1:negative,,*1,0,0,0
1030,1:negative,1:negative,,*1,0,0,0
1031,1:negative,1:negative,,*1,0,0,0
1032,1:negative,1:negative,,*1,0,0,0
1033,3:primary_hypothyroid,3:primary_hypothyroid,,0.031,0.098,*0.87,0
1034,1:negative,1:negative,,*1,0,0,0
1035,1:negative,1:negative,,*1,0,0,0
1036,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1037,1:negative,1:negative,,*1,0,0,0
1038,1:negative,1:negative,,*1,0,0,0
1039,1:negative,1:negative,,*1,0,0,0
1040,1:negative,1:negative,,*1,0,0,0
1041,1:negative,1:negative,,*1,0,0,0
1042,1:negative,1:negative,,*1,0,0,0
1043,1:negative,1:negative,,*1,0,0,0
1044,1:negative,1:negative,,*1,0,0,0
1045,1:negative,1:negative,,*1,0,0,0
1046,1:negative,1:negative,,*1,0,0,0
1047,1:negative,1:negative,,*1,0,0,0
1048,1:negative,1:negative,,*0.997,0,0,0.003
1049,1:negative,1:negative,,*1,0,0,0
1050,1:negative,1:negative,,*1,0,0,0
1051,1:negative,1:negative,,*1,0,0,0
1052,1:negative,1:negative,,*1,0,0,0
1053,1:negative,1:negative,,*1,0,0,0
1054,1:negative,1:negative,,*1,0,0,0
1055,1:negative,1:negative,,*1,0,0,0
1056,1:negative,1:negative,,*1,0,0,0
1057,1:negative,1:negative,,*1,0,0,0
1058,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1059,1:negative,1:negative,,*1,0,0,0
1060,1:negative,1:negative,,*1,0,0,0
1061,1:negative,1:negative,,*1,0,0,0
1062,1:negative,1:negative,,*1,0,0,0
1063,1:negative,1:negative,,*1,0,0,0
1064,1:negative,1:negative,,*1,0,0,0
1065,1:negative,1:negative,,*1,0,0,0
1066,1:negative,1:negative,,*1,0,0,0
1067,1:negative,1:negative,,*1,0,0,0
1068,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1069,1:negative,1:negative,,*1,0,0,0
1070,1:negative,1:negative,,*1,0,0,0
1071,1:negative,1:negative,,*1,0,0,0
1072,1:negative,1:negative,,*1,0,0,0
1073,1:negative,1:negative,,*1,0,0,0
1074,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1075,1:negative,1:negative,,*1,0,0,0
1076,1:negative,1:negative,,*1,0,0,0
1077,1:negative,1:negative,,*1,0,0,0
1078,1:negative,1:negative,,*0.997,0,0,0.003
1079,1:negative,1:negative,,*1,0,0,0
1080,1:negative,1:negative,,*1,0,0,0
1081,1:negative,1:negative,,*1,0,0,0
1082,1:negative,1:negative,,*1,0,0,0
1083,1:negative,1:negative,,*1,0,0,0
1084,1:negative,1:negative,,*1,0,0,0
1085,1:negative,1:negative,,*1,0,0,0
1086,1:negative,1:negative,,*1,0,0,0
1087,1:negative,1:negative,,*1,0,0,0
1088,1:negative,1:negative,,*1,0,0,0
1089,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1090,1:negative,1:negative,,*1,0,0,0
1091,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1092,1:negative,1:negative,,*1,0,0,0
1093,1:negative,1:negative,,*1,0,0,0
1094,1:negative,1:negative,,*1,0,0,0
1095,1:negative,1:negative,,*1,0,0,0
1096,1:negative,1:negative,,*1,0,0,0
1097,1:negative,1:negative,,*1,0,0,0
1098,1:negative,1:negative,,*1,0,0,0
1099,1:negative,1:negative,,*1,0,0,0
1100,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
1101,1:negative,1:negative,,*1,0,0,0
1102,1:negative,1:negative,,*1,0,0,0
1103,1:negative,1:negative,,*1,0,0,0
1104,1:negative,1:negative,,*1,0,0,0
1105,1:negative,1:negative,,*1,0,0,0
1106,1:negative,1:negative,,*1,0,0,0
1107,1:negative,1:negative,,*1,0,0,0
1108,1:negative,1:negative,,*1,0,0,0
1109,1:negative,1:negative,,*1,0,0,0
1110,1:negative,1:negative,,*1,0,0,0
1111,1:negative,1:negative,,*1,0,0,0
1112,1:negative,1:negative,,*1,0,0,0
1113,1:negative,1:negative,,*1,0,0,0
1114,1:negative,1:negative,,*1,0,0,0
1115,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
1116,1:negative,1:negative,,*1,0,0,0
1117,1:negative,1:negative,,*1,0,0,0
1118,1:negative,1:negative,,*1,0,0,0
1119,1:negative,1:negative,,*1,0,0,0
1120,1:negative,1:negative,,*1,0,0,0
1121,1:negative,1:negative,,*1,0,0,0
1122,1:negative,1:negative,,*1,0,0,0
1123,1:negative,1:negative,,*1,0,0,0
1124,1:negative,1:negative,,*1,0,0,0
1125,1:negative,1:negative,,*1,0,0,0
1126,3:primary_hypothyroid,3:primary_hypothyroid,,0.004,0,*0.996,0
1127,1:negative,1:negative,,*1,0,0,0
1128,1:negative,1:negative,,*1,0,0,0
1129,1:negative,1:negative,,*1,0,0,0
1130,1:negative,1:negative,,*1,0,0,0
1131,1:negative,1:negative,,*1,0,0,0
1132,1:negative,1:negative,,*1,0,0,0
1133,1:negative,1:negative,,*1,0,0,0
1134,1:negative,1:negative,,*1,0,0,0
1135,1:negative,1:negative,,*1,0,0,0
1136,1:negative,1:negative,,*1,0,0,0
1137,1:negative,1:negative,,*1,0,0,0
1138,1:negative,1:negative,,*1,0,0,0
1139,1:negative,1:negative,,*1,0,0,0
1140,1:negative,1:negative,,*1,0,0,0
1141,1:negative,1:negative,,*1,0,0,0
1142,1:negative,1:negative,,*1,0,0,0
1143,1:negative,1:negative,,*1,0,0,0
1144,1:negative,1:negative,,*0.996,0,0,0.004
1145,1:negative,1:negative,,*1,0,0,0
1146,1:negative,1:negative,,*1,0,0,0
1147,1:negative,1:negative,,*1,0,0,0
1148,1:negative,1:negative,,*1,0,0,0
1149,1:negative,1:negative,,*1,0,0,0
1150,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1151,1:negative,1:negative,,*1,0,0,0
1152,2:compensated_hypothyroid,2:compensated_hypothyroid,,0.011,*0.989,0,0
1153,1:negative,1:negative,,*1,0,0,0
1154,1:negative,1:negative,,*1,0,0,0
1155,1:negative,1:negative,,*1,0,0,0
1156,1:negative,1:negative,,*1,0,0,0
1157,1:negative,1:negative,,*1,0,0,0
1158,1:negative,1:negative,,*1,0,0,0
1159,1:negative,1:negative,,*0.997,0,0,0.003
1160,1:negative,1:negative,,*1,0,0,0
1161,1:negative,1:negative,,*1,0,0,0
1162,1:negative,1:negative,,*1,0,0,0
1163,1:negative,1:negative,,*1,0,0,0
1164,1:negative,1:negative,,*1,0,0,0
